quarter,quarter_label,quarter_end_date,geography_type,geography_code,rolling_four_quarter_mean_utilisation,rolling_eight_quarter_mean_utilisation,utilisation_trend_slope,utilisation_volatility,consecutive_quarters_below_national_benchmark,consecutive_quarters_below_remoteness_benchmark,persistent_utilisation_classification,participant_provider_growth_quadrant,payment_provider_growth_quadrant,demand_score,purchasing_score,capacity_score,performance_score,optional_cluster,cluster_diagnostic_note,reliability_flag
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Outer East Melbourne,0.7625,0.765,-0.011,0.014999999999999972,1,6,deteriorating,insufficient history,insufficient history,0.6714285714285714,0.3573667711598746,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Outer East Melbourne,0.7549999999999999,0.7628571428571428,-0.005999999999999976,0.009999999999999884,2,7,deteriorating,insufficient history,insufficient history,0.6984126984126984,0.4059561128526646,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Outer East Melbourne,0.7450000000000001,0.75875,-0.005999999999999997,0.010000000000000009,3,8,deteriorating,insufficient history,insufficient history,0.7253968253968254,0.4169278996865204,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Outer Gippsland,,,,,1,1,insufficient history,insufficient history,insufficient history,0.5476190476190477,0.3401253918495298,0.7125,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Outer Gippsland,0.725,,,0.007071067811865481,2,2,stable,insufficient history,insufficient history,0.5968253968253968,0.32601880877742945,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Outer Gippsland,0.7266666666666666,,3.074641093342742e-17,0.0057735026918962545,3,3,stable,insufficient history,insufficient history,0.6444444444444445,0.31347962382445144,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Outer Gippsland,0.7224999999999999,0.7224999999999999,-0.004999999999999994,0.009574271077563411,4,4,persistently low,insufficient history,insufficient history,0.7015873015873015,0.3322884012539185,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Outer Gippsland,0.715,0.718,-0.008000000000000014,0.012909944487358152,5,5,persistently low,insufficient history,insufficient history,0.7587301587301587,0.29780564263322884,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Outer Gippsland,0.7124999999999999,0.7166666666666667,-0.006999999999999948,0.01258305739211805,6,6,persistently low,insufficient history,insufficient history,0.7873015873015873,0.2946708463949843,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Outer Gippsland,0.7050000000000001,0.7142857142857143,-0.001999999999999957,0.00577350269189685,7,7,persistently low,insufficient history,insufficient history,0.8158730158730159,0.3542319749216301,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Outer Gippsland,0.7,0.7112499999999999,-0.00400000000000005,0.008164965809277863,8,8,persistently low,insufficient history,insufficient history,0.8555555555555555,0.31191222570532917,,0.16015625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Ovens Murray,,,,,1,1,insufficient history,insufficient history,insufficient history,0.6793650793650794,0.14890282131661442,0.3625,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Ovens Murray,0.73,,,0.0,2,2,stable,insufficient history,insufficient history,0.7412698412698413,0.14420062695924765,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Ovens Murray,0.7333333333333334,,0.00500000000000003,0.005773502691896279,3,3,recovering,insufficient history,insufficient history,0.7666666666666667,0.1614420062695925,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Ovens Murray,0.7275,0.7275,-0.005000000000000019,0.012583057392117908,4,4,persistently low,insufficient history,insufficient history,0.8412698412698413,0.13793103448275862,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Ovens Murray,0.7224999999999999,0.724,-0.008999999999999942,0.014999999999999972,5,5,persistently low,insufficient history,insufficient history,0.8888888888888888,0.109717868338558,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Ovens Murray,0.7175,0.7216666666666667,-0.009000000000000024,0.01499999999999994,6,6,persistently low,insufficient history,insufficient history,0.9031746031746032,0.12695924764890282,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Ovens Murray,0.7074999999999999,0.7185714285714285,-0.0029999999999999953,0.005000000000000023,7,7,persistently low,insufficient history,insufficient history,0.919047619047619,0.14576802507836992,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Ovens Murray,0.7000000000000001,0.71375,-0.010000000000000012,0.01414213562373092,8,8,persistently low,insufficient history,insufficient history,0.9365079365079365,0.1536050156739812,,0.12890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Robina,,,,,0,0,insufficient history,insufficient history,insufficient history,0.1619047619047619,0.7163009404388715,0.275,0.9375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Robina,0.805,,,0.007071067811865481,0,0,consistently high,insufficient history,insufficient history,0.17777777777777778,0.7570532915360502,,0.95859375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Robina,0.8066666666666666,,0.004999999999999929,0.0057735026918962545,0,0,consistently high,insufficient history,insufficient history,0.2,0.780564263322884,,0.95859375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Robina,0.8,0.8,-0.006000000000000003,0.01414213562373097,0,0,deteriorating,insufficient history,insufficient history,0.2396825396825397,0.7366771159874608,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Robina,0.7925000000000001,0.794,-0.014999999999999993,0.02061552812808831,0,0,deteriorating,insufficient history,insufficient history,0.2777777777777778,0.7115987460815048,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Robina,0.78,0.7883333333333334,-0.01599999999999994,0.021602468994692845,0,1,deteriorating,insufficient history,insufficient history,0.2984126984126984,0.7476489028213166,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Robina,0.7675,0.7842857142857144,-0.00699999999999994,0.009574271077563307,0,2,deteriorating,insufficient history,insufficient history,0.3126984126984127,0.799373040752351,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Robina,0.76,0.78,-0.005999999999999937,0.008164965809277225,0,3,deteriorating,insufficient history,insufficient history,0.3349206349206349,0.8463949843260188,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Rockhampton,,,,,1,1,insufficient history,insufficient history,insufficient history,0.6349206349206349,0.1206896551724138,0.1625,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Rockhampton,0.71,,,0.0,2,2,stable,insufficient history,insufficient history,0.6619047619047619,0.15517241379310345,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Rockhampton,0.71,,-1.0559111937082386e-17,0.0,3,3,stable,insufficient history,insufficient history,0.6873015873015873,0.16614420062695925,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Rockhampton,0.7075,0.7075,-0.0029999999999999953,0.005000000000000023,4,4,persistently low,insufficient history,insufficient history,0.746031746031746,0.15987460815047022,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Rockhampton,0.7024999999999999,0.704,-0.006999999999999985,0.009574271077563428,5,5,persistently low,insufficient history,insufficient history,0.7888888888888889,0.13479623824451412,,0.16015625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
