quarter,ndis_service_area,service_area_state_label,remoteness_category,population_2025_erp,funded_plans_count,service_area_funded_plans_per_1000_population_2025_erp,service_area_mean_plan_utilisation,support_class,service_type,service_type_group,service_category_order,service_type_payment_amount,payment_item_participant_count_sum_not_unique,suppressed_payment_item_rows,suppressed_participant_item_rows,source_item_rows,service_area_payment_amount,service_type_payment_share_of_area_total,service_type_payment_per_1000_population,service_type_rank_within_area,national_service_type_payment_amount,national_service_type_area_mean_payment_amount,national_service_type_area_median_payment_amount,national_service_type_area_mean_share,national_payment_amount_from_area_items,national_service_type_payment_share,service_type_payment_share_gap_from_national,service_type_payment_amount_gap_from_national_area_mean
2025Q2,Illawarra Shoalhaven,Illawarra Shoalhaven (NSW),Inner Regional Australia,442449.0,12581.0,28.434915662596143,75.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,230114000.0,6269.0,2.0,2.0,38.0,810534000.0,0.28390419155766444,520091.5811765876,1.0,11536233000.0,138990759.03614458,110222000.0,0.2532835093477128,44402215000.0,0.2598121062203766,0.02409208533728785,91123240.96385542
2025Q2,Illawarra Shoalhaven,Illawarra Shoalhaven (NSW),Inner Regional Australia,442449.0,12581.0,28.434915662596143,75.0,Capacity Building,Support Coordination,Support Coordination,11,19488000.0,6116.0,8.0,8.0,16.0,810534000.0,0.024043408419634465,44045.75442593384,8.0,1144615000.0,13790542.168674698,11401000.0,0.030376573723896357,44402215000.0,0.025778331103527154,-0.0017349226838926889,5697457.831325302
2025Q2,Illawarra Shoalhaven,Illawarra Shoalhaven (NSW),Inner Regional Australia,442449.0,12581.0,28.434915662596143,75.0,Capacity Building,Therapy,Therapy,12,54128000.0,22201.0,8.0,8.0,42.0,810534000.0,0.0667806655858977,122337.26372983101,4.0,3220310000.0,38798915.6626506,31464000.0,0.07459658803653928,44402215000.0,0.07252588637751517,-0.005745220791617475,15329084.3373494
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Capital,Capital,Capital,1,21796000.0,3070.0,197.0,197.0,258.0,868369000.0,0.025099928716939456,30759.156762188086,9.0,1032973000.0,12445457.831325302,8871000.0,0.017851002337117106,44402215000.0,0.023263997077623267,0.0018359316393161892,9350542.168674698
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Core,Community Participation Care,Community Participation Care,2,176334000.0,24178.0,14.0,14.0,56.0,868369000.0,0.20306344422705094,248847.73116643756,3.0,9613803000.0,115828951.80722892,97397000.0,0.21423384508702237,44402215000.0,0.21651629316240192,-0.01345284893535098,60505048.19277108
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,8050000.0,1650.0,3.0,3.0,10.0,868369000.0,0.009270252623020859,11360.396950615437,12.0,871725000.0,10502710.843373494,6741000.0,0.01942727568515751,44402215000.0,0.01963246653348262,-0.010362213910461762,-2452710.843373494
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Core,Group Centre Care,Group Centre Care,4,43333000.0,5157.0,26.0,26.0,42.0,868369000.0,0.049901597132094765,61152.80510074767,6.0,1381793000.0,16648108.43373494,10696000.0,0.029177720838541928,44402215000.0,0.031119911472884856,0.018781685659209908,26684891.56626506
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Core,High Needs Personal Care,High Needs Personal Care,5,22198000.0,2833.0,25.0,25.0,48.0,868369000.0,0.025562865556002113,31326.470995001426,8.0,1163344000.0,14016192.771084337,11421000.0,0.025566644947423365,44402215000.0,0.026200134385187767,-0.000637268829185654,8181807.228915663
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,70935000.0,12132.0,35.0,35.0,72.0,868369000.0,0.08168762357937696,100105.55996172746,4.0,2640884000.0,31817879.51807229,19098000.0,0.05212182899950574,44402215000.0,0.059476402247050066,0.0222112213323269,39117120.48192771
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Core,Other Core,Other Core,7,20635000.0,12541.0,16.0,16.0,58.0,868369000.0,0.023762939487706265,29120.719388316717,10.0,934512000.0,11259180.722891565,9511000.0,0.019833420623907437,44402215000.0,0.021046517611790314,0.002716421875915951,9375819.277108435
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Core,Personal Care,Personal Care,8,196424000.0,20470.0,14.0,14.0,60.0,868369000.0,0.22619877033841604,277199.3305127561,2.0,10209346000.0,123004168.6746988,102145000.0,0.2221749217568017,44402215000.0,0.229928754680369,-0.0037299843419529577,73419831.3253012
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Capacity Building,Plan Management,Plan Management,9,9563000.0,10646.0,1.0,1.0,4.0,868369000.0,0.011012599482478071,13495.587085557196,11.0,652677000.0,7863578.3132530125,6248000.0,0.01726028307420574,44402215000.0,0.01469919912779126,-0.0036865996453131888,1699421.6867469875
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,224125000.0,5366.0,3.0,3.0,38.0,868369000.0,0.25809880361919874,316291.79708778695,1.0,11536233000.0,138990759.03614458,110222000.0,0.2532835093477128,44402215000.0,0.2598121062203766,-0.0017133026011778574,85134240.96385542
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Capacity Building,Support Coordination,Support Coordination,11,22780000.0,6050.0,4.0,4.0,15.0,868369000.0,0.02623308754688387,32147.806526089396,7.0,1144615000.0,13790542.168674698,11401000.0,0.030376573723896357,44402215000.0,0.025778331103527154,0.00045475644335671653,8989457.831325302
2025Q2,Inner East Melbourne,Inner East Melbourne (VIC),Major Cities of Australia,708602.0,13158.0,18.56895690387552,75.0,Capacity Building,Therapy,Therapy,12,52196000.0,19478.0,8.0,8.0,43.0,868369000.0,0.060108087690831896,73660.53158190353,5.0,3220310000.0,38798915.6626506,31464000.0,0.07459658803653928,44402215000.0,0.07252588637751517,-0.012417798686683273,13397084.3373494
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Capital,Capital,Capital,1,6480000.0,1271.0,179.0,179.0,213.0,375493000.0,0.01725731238664902,29809.275837005825,11.0,1032973000.0,12445457.831325302,8871000.0,0.017851002337117106,44402215000.0,0.023263997077623267,-0.006006684690974248,-5965457.831325302
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Core,Community Participation Care,Community Participation Care,2,99557000.0,15137.0,16.0,16.0,53.0,375493000.0,0.2651367668638297,457981.8016211094,1.0,9613803000.0,115828951.80722892,97397000.0,0.21423384508702237,44402215000.0,0.21651629316240192,0.048620473701427774,-16271951.807228923
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,5502000.0,1595.0,2.0,2.0,8.0,375493000.0,0.014652736535701065,25310.28328012439,12.0,871725000.0,10502710.843373494,6741000.0,0.01942727568515751,44402215000.0,0.01963246653348262,-0.004979729997781556,-5000710.843373494
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Core,Group Centre Care,Group Centre Care,4,18316000.0,3009.0,13.0,13.0,26.0,375493000.0,0.04877853914720114,84257.20620842572,6.0,1381793000.0,16648108.43373494,10696000.0,0.029177720838541928,44402215000.0,0.031119911472884856,0.017658627674316286,1667891.5662650596
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Core,High Needs Personal Care,High Needs Personal Care,5,9989000.0,1581.0,32.0,32.0,42.0,375493000.0,0.026602360097258804,45951.36671849555,8.0,1163344000.0,14016192.771084337,11421000.0,0.025566644947423365,44402215000.0,0.026200134385187767,0.00040222571207103666,-4027192.7710843366
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,23673000.0,5645.0,40.0,40.0,68.0,375493000.0,0.06304511668659603,108900.46093972822,5.0,2640884000.0,31817879.51807229,19098000.0,0.05212182899950574,44402215000.0,0.059476402247050066,0.0035687144395459627,-8144879.5180722885
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Core,Other Core,Other Core,7,8429000.0,5919.0,28.0,28.0,60.0,375493000.0,0.022447821930102557,38775.05957254971,9.0,934512000.0,11259180.722891565,9511000.0,0.019833420623907437,44402215000.0,0.021046517611790314,0.0014013043183122437,-2830180.7228915654
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Core,Personal Care,Personal Care,8,87458000.0,12354.0,15.0,15.0,55.0,375493000.0,0.2329151275789429,402324.0194680332,2.0,10209346000.0,123004168.6746988,102145000.0,0.2221749217568017,44402215000.0,0.229928754680369,0.002986372898573897,-35546168.6746988
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Capacity Building,Plan Management,Plan Management,9,6972000.0,8077.0,1.0,1.0,4.0,375493000.0,0.018567589808598295,32072.57270611182,10.0,652677000.0,7863578.3132530125,6248000.0,0.01726028307420574,44402215000.0,0.01469919912779126,0.003868390680807035,-891578.3132530125
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,73814000.0,2697.0,5.0,5.0,37.0,375493000.0,0.19657889760927633,339558.9331223376,3.0,11536233000.0,138990759.03614458,110222000.0,0.2532835093477128,44402215000.0,0.2598121062203766,-0.06323320861110027,-65176759.036144584
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Capacity Building,Support Coordination,Support Coordination,11,10845000.0,3380.0,5.0,5.0,13.0,375493000.0,0.028882029758211206,49889.13525498891,7.0,1144615000.0,13790542.168674698,11401000.0,0.030376573723896357,44402215000.0,0.025778331103527154,0.003103698654684052,-2945542.168674698
2025Q2,Inner Gippsland,Inner Gippsland (VIC),Inner Regional Australia,217382.0,7491.0,34.460074891205345,73.0,Capacity Building,Therapy,Therapy,12,24458000.0,10808.0,10.0,10.0,41.0,375493000.0,0.06513570159763298,112511.61549714328,4.0,3220310000.0,38798915.6626506,31464000.0,0.07459658803653928,44402215000.0,0.07252588637751517,-0.007390184779882195,-14340915.6626506
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Capital,Capital,Capital,1,21498000.0,2923.0,186.0,186.0,259.0,763689000.0,0.02815020250389884,55376.81633536229,6.0,1032973000.0,12445457.831325302,8871000.0,0.017851002337117106,44402215000.0,0.023263997077623267,0.0048862054262755715,9052542.168674698
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Core,Community Participation Care,Community Participation Care,2,175250000.0,21718.0,20.0,20.0,57.0,763689000.0,0.2294782300124789,451427.4380301536,3.0,9613803000.0,115828951.80722892,97397000.0,0.21423384508702237,44402215000.0,0.21651629316240192,0.012961936850076988,59421048.19277108
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,16009000.0,3733.0,3.0,3.0,10.0,763689000.0,0.020962721736204136,41237.6710723237,9.0,871725000.0,10502710.843373494,6741000.0,0.01942727568515751,44402215000.0,0.01963246653348262,0.0013302552027215156,5506289.156626506
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Core,Group Centre Care,Group Centre Care,4,14425000.0,3441.0,19.0,19.0,31.0,763689000.0,0.018888578989614883,37157.43676795986,11.0,1381793000.0,16648108.43373494,10696000.0,0.029177720838541928,44402215000.0,0.031119911472884856,-0.012231332483269974,-2223108.4337349404
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Core,High Needs Personal Care,High Needs Personal Care,5,19563000.0,2868.0,23.0,23.0,38.0,763689000.0,0.025616448580508558,50392.43920219055,7.0,1163344000.0,14016192.771084337,11421000.0,0.025566644947423365,44402215000.0,0.026200134385187767,-0.0005836858046792091,5546807.228915663
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,34794000.0,10677.0,33.0,33.0,66.0,763689000.0,0.04556043101314802,89626.05579926484,5.0,2640884000.0,31817879.51807229,19098000.0,0.05212182899950574,44402215000.0,0.059476402247050066,-0.013915971233902043,2976120.4819277115
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Core,Other Core,Other Core,7,14832000.0,10161.0,26.0,26.0,70.0,763689000.0,0.019421518445335732,38205.83030449779,10.0,934512000.0,11259180.722891565,9511000.0,0.019833420623907437,44402215000.0,0.021046517611790314,-0.0016249991664545813,3572819.2771084346
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Core,Personal Care,Personal Care,8,180975000.0,20594.0,16.0,16.0,60.0,763689000.0,0.23697473709847858,466174.49699005444,2.0,10209346000.0,123004168.6746988,102145000.0,0.2221749217568017,44402215000.0,0.229928754680369,0.007045982418109581,57970831.3253012
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Capacity Building,Plan Management,Plan Management,9,11957000.0,14166.0,0.0,0.0,3.0,763689000.0,0.015656896982934154,30800.10200585761,12.0,652677000.0,7863578.3132530125,6248000.0,0.01726028307420574,44402215000.0,0.01469919912779126,0.0009576978551428944,4093421.6867469875
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,198668000.0,4793.0,8.0,8.0,41.0,763689000.0,0.2601425449364859,511749.99291625986,1.0,11536233000.0,138990759.03614458,110222000.0,0.2532835093477128,44402215000.0,0.2598121062203766,0.00033043871610932696,59677240.963855416
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Capacity Building,Support Coordination,Support Coordination,11,17964000.0,5905.0,5.0,5.0,15.0,763689000.0,0.02352266433063721,46273.566315399024,8.0,1144615000.0,13790542.168674698,11401000.0,0.030376573723896357,44402215000.0,0.025778331103527154,-0.002255666772889943,4173457.831325302
2025Q2,Ipswich,Ipswich (QLD),Inner Regional Australia,388213.0,13122.0,33.80103190774137,74.0,Capacity Building,Therapy,Therapy,12,57754000.0,22509.0,2.0,2.0,39.0,763689000.0,0.07562502537027507,148768.84596857912,4.0,3220310000.0,38798915.6626506,31464000.0,0.07459658803653928,44402215000.0,0.07252588637751517,0.0030991389927599033,18955084.3373494
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Capital,Capital,Capital,1,756000.0,65.0,70.0,70.0,75.0,47014000.0,0.01608031650146765,67009.39549725226,8.0,1032973000.0,12445457.831325302,8871000.0,0.017851002337117106,44402215000.0,0.023263997077623267,-0.007183680576155618,-11689457.831325302
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Core,Community Participation Care,Community Participation Care,2,7076000.0,538.0,19.0,19.0,27.0,47014000.0,0.15050835921214958,627193.7599716362,2.0,9613803000.0,115828951.80722892,97397000.0,0.21423384508702237,44402215000.0,0.21651629316240192,-0.06600793395025234,-108752951.80722892
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,1070000.0,184.0,3.0,3.0,6.0,47014000.0,0.02275917811715659,94841.34018790995,6.0,871725000.0,10502710.843373494,6741000.0,0.01942727568515751,44402215000.0,0.01963246653348262,0.003126711583673971,-9432710.843373494
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Core,Group Centre Care,Group Centre Care,4,26000.0,23.0,7.0,7.0,8.0,47014000.0,0.0005530267579869826,2304.555929799681,12.0,1381793000.0,16648108.43373494,10696000.0,0.029177720838541928,44402215000.0,0.031119911472884856,-0.030566884714897873,-16622108.43373494
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Core,High Needs Personal Care,High Needs Personal Care,5,697000.0,77.0,6.0,6.0,8.0,47014000.0,0.01482537116603565,61779.8262719376,9.0,1163344000.0,14016192.771084337,11421000.0,0.025566644947423365,44402215000.0,0.026200134385187767,-0.011374763219152118,-13319192.771084337
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,820000.0,226.0,16.0,16.0,23.0,47014000.0,0.01744161313651253,72682.1485552207,7.0,2640884000.0,31817879.51807229,19098000.0,0.05212182899950574,44402215000.0,0.059476402247050066,-0.04203478911053754,-30997879.51807229
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Core,Other Core,Other Core,7,284000.0,215.0,24.0,24.0,31.0,47014000.0,0.006040753818011656,25172.841694734976,11.0,934512000.0,11259180.722891565,9511000.0,0.019833420623907437,44402215000.0,0.021046517611790314,-0.015005763793778657,-10975180.722891565
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Core,Personal Care,Personal Care,8,6396000.0,491.0,20.0,20.0,30.0,47014000.0,0.13604458246479773,566920.7587307215,3.0,10209346000.0,123004168.6746988,102145000.0,0.2221749217568017,44402215000.0,0.229928754680369,-0.09388417221557127,-116608168.6746988
2025Q2,Katherine,Katherine (NT),Remote Australia,11282.0,392.0,34.74561248005673,82.0,Capacity Building,Plan Management,Plan Management,9,592000.0,576.0,1.0,1.0,3.0,47014000.0,0.012591993874165142,52472.96578620812,10.0,652677000.0,7863578.3132530125,6248000.0,0.01726028307420574,44402215000.0,0.01469919912779126,-0.0021072052536261175,-7271578.3132530125
